order_id,order_date,cuisine,price,restaurant_id,order_time,pickup_time,delivered_time,day,quantity,order_value,customer_id,restaurant_lat,restaurant_lon,customer_lat,customer_lon,distance_km,repeat_order,status,payment_method,delivery_minutes,rating
ORD2025001707,19-08-2025,Indian,810.94,R46,08:13,08:21,10:09,Saturday,3,465.03,C061,12.99215,77.51566,12.96109,77.53667,4.14,Yes,Delivered,UPI,116,4
ORD2025001708,22-06-2025,Dessert,401.16,R20,18:37,18:51,19:13,Sunday,1,313.82,C058,13.08385,77.68036,13.09554,77.65572,2.97,Yes,Delivered,UPI,36,4
ORD2025001709,05-03-2025,Burgers,800.22,R15,18:00,18:14,18:35,Sunday,2,331.28,C054,12.96385,77.6631,12.96523,77.68414,2.29,No,Delivered,UPI,35,5
ORD2025001710,04-03-2025,Sushi,899.4,R41,13:58,14:04,14:53,Wednesday,1,330.19,C077,12.97647,77.6395,12.96048,77.60972,3.68,Yes,Delivered,UPI,55,3
ORD2025001711,18-10-2025,Mexican,175.93,R6,08:47,09:00,09:42,Sunday,2,405.98,C060,13.09329,77.68723,13.12183,77.70522,3.72,Yes,Cancelled,UPI,55,5
ORD2025001712,22-12-2025,Indian,475.7,R11,09:19,09:31,10:07,Thursday,3,567.13,C079,13.09926,77.59844,13.13499,77.55635,6.05,Yes,Delivered,UPI,48,3
ORD2025001713,01-10-2025,Sushi,226.75,R28,16:40,16:54,17:14,Wednesday,3,151.8,C071,12.95206,77.66506,12.95096,77.71165,5.05,Yes,Delivered,Cash,34,5
ORD2025001714,27-08-2025,Indian,624.3,R50,15:37,15:49,16:45,Monday,2,178.63,C074,12.93696,77.5243,12.97914,77.49051,5.95,No,Delivered,Cash,68,3
ORD2025001715,15-05-2025,Indian,895.44,R30,10:23,10:38,11:57,Tuesday,2,412.43,C011,13.09061,77.54886,13.11415,77.59505,5.65,Yes,Delivered,UPI,94,4
ORD2025001716,07-11-2025,Burgers,500.55,R27,00:32,00:46,02:32,Monday,1,624.22,C085,13.06782,77.51352,13.04115,77.48291,4.45,Yes,Delivered,UPI,120,4
ORD2025001717,22-07-2025,Mexican,708.35,R12,17:12,17:23,17:42,Saturday,2,713.1,C080,12.91348,77.66067,12.92845,77.6435,2.5,No,Delivered,Cash,30,4
ORD2025001718,13-10-2025,Sushi,409.18,R37,03:41,03:47,04:56,Friday,1,698.45,C034,12.94547,77.5977,12.9631,77.58208,2.59,Yes,Delivered,UPI,75,4
ORD2025001719,08-12-2025,Burgers,234.42,R5,14:29,14:36,15:34,Sunday,2,587.08,C061,12.922,77.58423,12.91672,77.59767,1.57,Yes,Delivered,UPI,65,5
ORD2025001720,01-10-2025,Italian,712.25,R24,05:34,05:41,07:26,Monday,1,353.97,C002,12.93857,77.63929,12.97329,77.59908,5.82,Yes,Delivered,UPI,112,5
ORD2025001721,10-10-2025,Indian,426.38,R14,12:36,12:49,13:08,Friday,1,743.61,C094,13.05669,77.69425,13.07067,77.67538,2.57,Yes,Delivered,UPI,32,5
ORD2025001722,16-03-2025,Sushi,892.91,R20,00:11,00:20,00:43,Monday,3,387.16,C054,12.97856,77.69898,13.00844,77.65417,5.88,No,Delivered,UPI,32,5
ORD2025001723,21-03-2025,Indian,119.88,R7,23:41,23:55,00:13,Sunday,1,737.53,C081,12.97292,77.64838,12.98201,77.60658,4.64,Yes,Delivered,UPI,32,5
ORD2025001724,04-05-2025,Indian,820.67,R9,08:12,08:22,09:20,Wednesday,3,318.89,C036,12.95901,77.58702,13.00562,77.62702,6.76,Yes,Delivered,Cash,68,4
ORD2025001725,02-10-2025,Thai,115.95,R2,15:23,15:32,16:10,Saturday,3,484.81,C100,13.01823,77.62929,12.97683,77.64435,4.88,Yes,Delivered,Cash,47,5
ORD2025001726,24-10-2025,Indian,59.9,R6,09:37,09:46,11:15,Monday,2,539.56,C066,13.09068,77.64547,13.08956,77.60786,4.08,Yes,Delivered,UPI,98,6
ORD2025001727,22-10-2025,Mexican,500.73,R5,04:07,04:19,04:41,Sunday,3,303.72,C059,12.91304,77.56871,12.93985,77.54015,4.3,Yes,Delivered,Cash,34,3
ORD2025001728,25-10-2025,Chinese,456.76,R17,00:28,00:36,00:58,Friday,3,765.98,C013,12.99436,77.68134,13.01296,77.66602,2.65,Yes,Delivered,UPI,30,4
ORD2025001729,09-09-2025,Thai,334.41,R12,14:42,14:55,16:04,Monday,2,619.46,C009,13.02231,77.63719,12.98347,77.59434,6.34,Yes,Delivered,UPI,82,4
ORD2025001730,16-03-2025,Sushi,326.46,R3,13:23,13:33,15:22,Thursday,2,410.67,C014,13.0309,77.67037,13.00706,77.71694,5.7,Yes,Delivered,Cash,119,5
ORD2025001731,02-06-2025,Thai,838.43,R14,02:09,02:19,03:11,Thursday,2,448.99,C024,12.9509,77.60731,12.97142,77.65219,5.37,Yes,Delivered,UPI,62,5
ORD2025001732,22-04-2025,Dessert,653.51,R33,19:44,19:56,21:12,Wednesday,2,453.06,C098,13.09818,77.56512,13.14208,77.54604,5.3,Yes,Delivered,Cash,88,4
ORD2025001733,19-09-2025,Burgers,79.35,R48,03:37,03:45,04:22,Tuesday,2,363.13,C008,12.98664,77.52193,12.9602,77.52696,2.99,Yes,Delivered,UPI,45,4
ORD2025001734,15-01-2025,Italian,241.39,R14,11:24,11:38,12:19,Thursday,2,448.99,C024,12.9509,77.60731,12.97142,77.65219,5.37,Yes,Delivered,UPI,55,3
ORD2025001735,11-10-2025,Sushi,875.71,R48,02:01,02:15,02:44,Friday,3,511.19,C074,12.94365,77.60564,12.92859,77.64447,4.53,No,Delivered,Cash,43,3
ORD2025001736,23-09-2025,Chinese,239.34,R50,00:43,00:49,02:21,Wednesday,3,343.18,C041,13.01361,77.5586,12.96574,77.55374,5.35,Yes,Delivered,UPI,98,5
ORD2025001737,27-09-2025,Burgers,268.25,R45,19:07,19:20,20:12,Sunday,2,705.06,C011,12.96618,77.63085,12.97923,77.6729,4.78,No,Delivered,UPI,65,4
ORD2025001738,19-01-2025,Chinese,71.8,R45,13:47,13:53,15:25,Friday,3,335.92,C070,12.91513,77.65352,12.89174,77.62032,4.44,Yes,Delivered,Cash,98,4
ORD2025001739,04-07-2025,Dessert,821.35,R38,01:50,02:02,02:41,Monday,1,329.9,C018,13.00096,77.65155,13.04748,77.64978,5.18,No,Delivered,Cash,51,4
ORD2025001740,08-12-2025,Chinese,610.78,R38,21:40,21:54,22:20,Tuesday,1,688.91,C008,13.02993,77.53307,13.04568,77.49716,4.27,Yes,Delivered,UPI,40,3
ORD2025001741,08-03-2025,Thai,325.98,R4,16:48,16:55,17:35,Monday,1,770.1,C045,12.96524,77.64979,12.98291,77.69372,5.15,Yes,Delivered,Cash,47,4
ORD2025001742,16-04-2025,Thai,513.44,R27,15:01,15:15,16:02,Saturday,1,714.34,C024,13.07384,77.61518,13.05231,77.6588,5.3,Yes,Delivered,UPI,61,3
ORD2025001743,21-04-2025,Burgers,751.84,R7,00:08,00:22,01:13,Sunday,1,737.53,C081,12.97292,77.64838,12.98201,77.60658,4.64,Yes,Delivered,UPI,65,5
ORD2025001744,10-12-2025,Thai,850.89,R22,11:39,11:45,13:03,Saturday,1,734.5,C091,13.06398,77.58028,13.06639,77.54587,3.74,Yes,Delivered,UPI,84,5
ORD2025001745,01-06-2025,Sushi,831.99,R47,04:16,04:29,05:25,Tuesday,1,470.14,C031,12.90163,77.66454,12.95001,77.66663,5.38,Yes,Delivered,UPI,69,5
ORD2025001746,03-10-2025,Dessert,225.94,R49,03:21,03:32,04:04,Tuesday,3,719.51,C095,12.92617,77.5617,12.88078,77.61084,7.34,Yes,Cancelled,UPI,43,4
ORD2025001747,13-12-2025,Dessert,141.43,R17,16:40,16:54,18:28,Saturday,1,389.6,C032,13.07245,77.58532,13.07554,77.61987,3.76,No,Delivered,UPI,108,4
ORD2025001748,20-06-2025,Dessert,391.99,R34,23:01,23:07,00:00,Friday,1,322.14,C019,13.04201,77.62318,13.06538,77.64628,3.61,Yes,Delivered,UPI,59,5
ORD2025001749,09-06-2025,Indian,722.59,R12,01:13,01:27,02:20,Saturday,2,269.45,C019,12.98901,77.57925,13.0278,77.62398,6.49,No,Returned,UPI,67,3
ORD2025001750,16-10-2025,Italian,622.27,R8,15:58,16:10,16:52,Saturday,3,362.37,C010,13.08543,77.51276,13.06221,77.53325,3.4,Yes,Delivered,UPI,54,5
ORD2025001751,12-01-2025,Italian,755.28,R36,08:38,08:52,09:57,Thursday,2,331.9,C075,13.06696,77.69924,13.11495,77.65602,7.1,Yes,Delivered,UPI,79,5
ORD2025001752,25-11-2025,Italian,539.44,R44,08:06,08:11,08:46,Saturday,3,614.15,C027,13.0737,77.57885,13.05128,77.54272,4.64,Yes,Delivered,Cash,40,4
ORD2025001753,07-12-2025,Mexican,393.27,R5,23:20,23:28,01:09,Sunday,2,587.08,C061,12.922,77.58423,12.91672,77.59767,1.57,Yes,Delivered,UPI,109,4
ORD2025001754,23-02-2025,Italian,827.93,R18,17:20,17:25,18:56,Wednesday,1,670.03,C008,13.04325,77.66651,12.99773,77.68953,5.64,Yes,Delivered,Cash,96,3
ORD2025001755,09-09-2025,Burgers,223.41,R16,03:21,03:28,05:00,Monday,1,699.53,C044,13.01756,77.69854,13.0665,77.69424,5.46,Yes,Delivered,UPI,99,3
ORD2025001756,19-02-2025,Burgers,876.65,R7,19:01,19:10,19:37,Saturday,1,784.49,C021,12.95351,77.51183,12.97196,77.53073,2.9,No,Delivered,Cash,36,5
ORD2025001757,10-09-2025,Chinese,751.15,R42,16:27,16:39,17:14,Monday,1,166.26,C037,13.05181,77.57728,13.0527,77.52817,5.32,Yes,Delivered,UPI,47,4
ORD2025001758,27-06-2025,Burgers,259.69,R4,00:48,00:55,02:20,Wednesday,3,768.43,C092,12.90199,77.65606,12.93502,77.6906,5.24,Yes,Delivered,Cash,92,4
ORD2025001759,07-05-2025,Chinese,92.68,R44,15:27,15:33,17:17,Thursday,2,170.31,C003,12.95512,77.59042,12.97652,77.56697,3.48,Yes,Delivered,UPI,110,4
ORD2025001760,17-11-2025,Dessert,842.03,R31,15:35,15:40,16:23,Wednesday,1,177.16,C066,13.08272,77.68506,13.09419,77.72903,4.93,Yes,Delivered,UPI,48,4
ORD2025001761,18-09-2025,Indian,423.35,R13,09:34,09:46,11:22,Saturday,3,583.06,C007,13.02224,77.61672,13.04113,77.65121,4.29,No,Delivered,UPI,108,3
ORD2025001762,25-12-2025,Indian,346.65,R9,12:31,12:37,13:48,Friday,1,636.23,C046,12.92633,77.68381,12.92455,77.68608,0.32,Yes,Delivered,UPI,77,4
ORD2025001763,10-04-2025,Mexican,822.52,R16,19:05,19:20,20:30,Monday,1,699.53,C044,13.01756,77.69854,13.0665,77.69424,5.46,Yes,Delivered,UPI,85,4
ORD2025001764,09-04-2025,Thai,96.4,R4,21:14,21:19,21:54,Wednesday,3,653.91,C076,12.93726,77.64895,12.94424,77.67114,2.53,Yes,Delivered,UPI,40,3
ORD2025001765,18-01-2025,Mexican,211.72,R33,13:09,13:21,14:25,Wednesday,2,453.06,C098,13.09818,77.56512,13.14208,77.54604,5.3,Yes,Delivered,Cash,76,5
ORD2025001766,08-09-2025,Mexican,280.77,R16,03:47,03:54,04:57,Thursday,2,761.61,C076,12.94731,77.58558,12.92431,77.62086,4.6,No,Delivered,UPI,70,4
ORD2025001767,16-08-2025,Dessert,447.05,R35,01:23,01:33,02:59,Wednesday,2,232.97,C069,13.07472,77.66473,13.05976,77.6289,4.22,Yes,Delivered,UPI,96,3
ORD2025001768,09-07-2025,Sushi,662.99,R46,13:15,13:22,14:10,Wednesday,1,646.96,C028,13.07077,77.59209,13.09003,77.59348,2.15,Yes,Delivered,UPI,55,3
ORD2025001769,08-09-2025,Indian,620.24,R43,15:27,15:34,16:04,Friday,1,362.99,C096,13.08779,77.62186,13.1163,77.61513,3.25,No,Delivered,Cash,37,4
ORD2025001770,09-01-2025,Dessert,817.37,R49,06:01,06:06,07:59,Tuesday,3,719.51,C095,12.92617,77.5617,12.88078,77.61084,7.34,Yes,Cancelled,UPI,118,4
ORD2025001771,16-10-2025,Chinese,142.05,R21,13:08,13:20,14:51,Thursday,2,598.23,C069,13.01854,77.59266,13.05751,77.61521,4.97,Yes,Delivered,Cash,103,3
ORD2025001772,04-03-2025,Burgers,375.9,R32,06:00,06:06,06:39,Tuesday,2,165.04,C027,13.04326,77.6876,13.06899,77.65584,4.47,Yes,Delivered,Cash,39,3
ORD2025001773,18-10-2025,Indian,729.76,R16,13:00,13:10,13:54,Friday,3,717.32,C005,13.05726,77.6925,13.02883,77.73907,5.95,Yes,Delivered,UPI,54,5
ORD2025001774,08-03-2025,Indian,596.93,R36,02:13,02:20,03:31,Thursday,2,331.9,C075,13.06696,77.69924,13.11495,77.65602,7.1,Yes,Delivered,UPI,78,4
ORD2025001775,24-07-2025,Mexican,215.4,R24,04:01,04:09,05:13,Thursday,1,732.71,C093,12.99256,77.5248,12.98618,77.55867,3.74,No,Delivered,UPI,72,3
ORD2025001776,16-05-2025,Italian,389.22,R29,17:49,17:56,19:33,Monday,3,738.1,C019,12.95931,77.5224,12.99446,77.48533,5.6,No,Delivered,UPI,104,3
ORD2025001777,24-12-2025,Burgers,257.37,R29,02:50,02:56,04:42,Friday,3,758.66,C071,12.93608,77.50314,12.89794,77.52902,5.08,Yes,Delivered,Cash,112,4
ORD2025001778,27-08-2025,Italian,113.65,R13,18:13,18:27,19:24,Saturday,3,583.06,C007,13.02224,77.61672,13.04113,77.65121,4.29,No,Delivered,UPI,71,4
ORD2025001779,04-02-2025,Indian,580.49,R28,10:12,10:22,11:27,Saturday,3,451.62,C093,13.07025,77.63846,13.07116,77.6013,4.03,Yes,Delivered,UPI,75,4
ORD2025001780,11-10-2025,Burgers,752.93,R9,23:17,23:23,00:04,Thursday,1,768.36,C058,13.00617,77.64881,13.04474,77.63615,4.5,Yes,Delivered,Cash,47,4
ORD2025001781,22-01-2025,Chinese,746.14,R46,00:55,01:05,01:52,Sunday,2,504.48,C085,13.02342,77.68395,12.9902,77.69738,3.97,Yes,Delivered,UPI,57,4
ORD2025001782,20-05-2025,Italian,56.51,R20,02:53,03:08,04:51,Friday,1,701.92,C079,12.93982,77.69755,12.98637,77.72917,6.21,Yes,Delivered,UPI,118,4
ORD2025001783,23-01-2025,Burgers,77.47,R24,22:39,22:50,00:00,Friday,1,387.54,C038,12.95908,77.60851,12.91912,77.5662,6.38,No,Delivered,Cash,81,3
ORD2025001784,02-04-2025,Sushi,705.51,R29,00:43,00:52,01:21,Tuesday,2,255.98,C088,13.01598,77.59319,13.02932,77.56748,3.16,No,Delivered,UPI,38,3
ORD2025001785,01-03-2025,Thai,430.57,R6,15:01,15:07,16:55,Sunday,2,405.98,C060,13.09329,77.68723,13.12183,77.70522,3.72,Yes,Cancelled,UPI,114,5
ORD2025001786,23-03-2025,Sushi,789.47,R5,12:55,13:04,14:09,Monday,2,434.64,C028,13.00974,77.68034,13.05823,77.69556,5.64,No,Delivered,Cash,74,3
ORD2025001787,08-04-2025,Thai,114.55,R47,16:27,16:42,17:10,Monday,2,178.56,C055,13.02248,77.66188,13.045,77.68192,3.31,Yes,Delivered,UPI,43,4
ORD2025001788,03-04-2025,Mexican,555.31,R48,02:51,02:57,03:32,Tuesday,3,325.48,C087,12.91306,77.54605,12.94955,77.54593,4.06,No,Delivered,Cash,41,4
ORD2025001789,07-08-2025,Mexican,102.73,R30,22:59,23:05,00:33,Wednesday,1,473.96,C014,12.98303,77.51614,12.99324,77.54645,3.47,Yes,Delivered,UPI,94,5
ORD2025001790,07-05-2025,Sushi,466.75,R39,07:56,08:02,09:33,Saturday,3,230.21,C003,13.06596,77.64085,13.0788,77.65644,2.21,Yes,Delivered,UPI,97,4
ORD2025001791,17-04-2025,Dessert,212.36,R24,03:42,03:48,05:42,Thursday,2,639.49,C017,12.98815,77.63316,13.02646,77.61037,4.92,Yes,Delivered,UPI,120,4
ORD2025001792,17-08-2025,Indian,349.21,R12,11:10,11:23,12:29,Monday,2,619.46,C009,13.02231,77.63719,12.98347,77.59434,6.34,Yes,Delivered,UPI,79,5
ORD2025001793,18-11-2025,Dessert,737.18,R49,01:53,02:00,02:35,Tuesday,3,719.51,C095,12.92617,77.5617,12.88078,77.61084,7.34,Yes,Cancelled,UPI,42,5
ORD2025001794,12-04-2025,Indian,157.24,R17,11:34,11:39,12:06,Thursday,2,676.61,C065,12.99129,77.54864,12.99666,77.50455,4.81,Yes,Delivered,Cash,32,4
ORD2025001795,19-08-2025,Burgers,863.1,R50,12:57,13:07,14:15,Monday,2,509.8,C029,12.98562,77.50341,12.93935,77.53933,6.45,Yes,Delivered,UPI,78,4
ORD2025001796,22-11-2025,Thai,716.76,R16,05:33,05:45,06:29,Monday,1,699.53,C044,13.01756,77.69854,13.0665,77.69424,5.46,Yes,Delivered,UPI,56,3
ORD2025001797,03-03-2025,Sushi,258.52,R9,21:45,21:53,22:57,Friday,1,580.4,C084,13.03371,77.5079,13.01804,77.48132,3.37,Yes,Cancelled,Cash,72,5
ORD2025001798,01-05-2025,Burgers,556.96,R3,15:43,15:50,17:36,Friday,3,464.73,C056,13.06022,77.5779,13.03459,77.60163,3.84,Yes,Delivered,Cash,113,4
ORD2025001799,08-07-2025,Dessert,466.24,R6,16:25,16:32,18:09,Monday,2,304.91,C030,12.98363,77.65949,12.99917,77.6252,4.1,Yes,Delivered,UPI,104,4
ORD2025001800,03-08-2025,Indian,798.37,R23,01:26,01:40,02:37,Monday,3,464.72,C041,13.04519,77.59663,13.05292,77.59374,0.91,Yes,Cancelled,UPI,71,4
ORD2025001801,24-11-2025,Indian,753.09,R12,12:00,12:12,13:34,Wednesday,1,470.47,C025,13.00554,77.55603,12.96923,77.50844,6.55,No,Cancelled,UPI,94,4
ORD2025001802,16-05-2025,Sushi,869.53,R31,09:33,09:47,11:17,Saturday,2,372.18,C034,12.92584,77.63031,12.8826,77.65287,5.39,No,Cancelled,UPI,104,5
ORD2025001803,04-05-2025,Burgers,887.38,R39,10:16,10:28,10:59,Saturday,3,230.21,C003,13.06596,77.64085,13.0788,77.65644,2.21,Yes,Delivered,UPI,43,5
ORD2025001804,15-03-2025,Sushi,335.7,R2,21:39,21:45,22:46,Monday,3,400.4,C098,13.06786,77.63486,13.08475,77.60573,3.67,Yes,Cancelled,Cash,67,5
ORD2025001805,23-05-2025,Chinese,797.77,R13,11:21,11:36,12:06,Saturday,3,583.06,C007,13.02224,77.61672,13.04113,77.65121,4.29,No,Delivered,UPI,45,5
ORD2025001806,06-10-2025,Thai,548.98,R6,00:22,00:37,02:20,Tuesday,1,618.75,C003,12.93489,77.51961,12.91833,77.5083,2.21,No,Delivered,UPI,118,4
ORD2025001807,07-07-2025,Dessert,199.58,R35,15:00,15:05,16:34,Saturday,3,330.22,C066,12.91719,77.52466,12.89221,77.48017,5.56,Yes,Delivered,UPI,94,5
ORD2025001808,14-06-2025,Sushi,660.74,R9,07:41,07:55,08:44,Saturday,3,285.72,C021,12.94261,77.5504,12.95643,77.54173,1.8,Yes,Delivered,UPI,63,4
ORD2025001809,21-01-2025,Thai,605.72,R12,05:11,05:18,06:35,Wednesday,1,470.47,C025,13.00554,77.55603,12.96923,77.50844,6.55,No,Cancelled,UPI,84,4
ORD2025001810,12-02-2025,Chinese,428,R39,10:43,10:52,11:52,Saturday,2,788.63,C073,13.04319,77.6363,13.06575,77.68286,5.63,Yes,Delivered,UPI,69,3
ORD2025001811,03-06-2025,Sushi,526.71,R5,06:55,07:08,08:05,Saturday,2,306.91,C023,12.97806,77.67536,12.93957,77.64068,5.7,No,Delivered,Cash,70,3
ORD2025001812,10-09-2025,Indian,243.27,R15,23:36,23:41,00:23,Sunday,2,331.28,C054,12.96385,77.6631,12.96523,77.68414,2.29,No,Delivered,UPI,47,5
ORD2025001813,17-10-2025,Indian,834.96,R12,07:06,07:20,08:16,Saturday,2,713.1,C080,12.91348,77.66067,12.92845,77.6435,2.5,No,Delivered,Cash,70,5
ORD2025001814,18-10-2025,Burgers,564.76,R39,09:25,09:36,10:38,Saturday,2,788.63,C073,13.04319,77.6363,13.06575,77.68286,5.63,Yes,Delivered,UPI,73,4
ORD2025001815,07-07-2025,Italian,338.82,R15,21:35,21:40,23:06,Tuesday,2,477.94,C093,13.09439,77.59869,13.13132,77.58929,4.23,No,Delivered,Cash,91,4
ORD2025001816,01-03-2025,Sushi,540.67,R47,05:12,05:20,06:27,Thursday,1,599.96,C063,13.00339,77.61049,13.03878,77.63549,4.78,Yes,Cancelled,Cash,75,3
ORD2025001817,18-09-2025,Italian,761.2,R13,09:59,10:09,10:55,Monday,3,492.3,C026,12.9986,77.63503,12.96049,77.60107,5.61,Yes,Delivered,Cash,56,4
ORD2025001818,24-03-2025,Indian,281.86,R47,18:58,19:03,20:54,Monday,2,537.31,C098,13.06459,77.54498,13.05665,77.56564,2.41,Yes,Delivered,UPI,116,4
ORD2025001819,27-11-2025,Mexican,151.89,R42,23:12,23:23,00:58,Thursday,3,588.47,C051,13.02387,77.66446,13.06476,77.63678,5.45,No,Delivered,Cash,106,4
ORD2025001820,05-09-2025,Burgers,349.63,R33,08:40,08:49,09:35,Wednesday,2,453.06,C098,13.09818,77.56512,13.14208,77.54604,5.3,Yes,Delivered,Cash,55,5
ORD2025001821,25-04-2025,Mexican,521.18,R23,04:35,04:42,06:07,Tuesday,3,218.02,C074,13.02549,77.60678,13.05603,77.56726,5.46,No,Delivered,UPI,92,4
ORD2025001822,02-04-2025,Burgers,630.99,R10,09:54,10:02,11:11,Saturday,2,444.13,C049,12.95421,77.50822,12.92579,77.55311,5.8,Yes,Delivered,UPI,77,3
ORD2025001823,24-12-2025,Thai,443.9,R14,19:21,19:35,20:29,Saturday,2,188.53,C026,13.05787,77.61682,13.06832,77.57637,4.53,No,Delivered,Cash,68,4
ORD2025001824,19-10-2025,Italian,762.83,R28,07:19,07:27,09:02,Wednesday,3,151.8,C071,12.95206,77.66506,12.95096,77.71165,5.05,Yes,Delivered,Cash,103,4
ORD2025001825,17-01-2025,Italian,699.81,R37,23:09,23:22,00:37,Thursday,2,188.7,C054,12.9181,77.68741,12.95582,77.65804,5.27,No,Returned,UPI,88,4
ORD2025001826,07-08-2025,Burgers,771.07,R15,16:58,17:09,18:15,Sunday,2,331.28,C054,12.96385,77.6631,12.96523,77.68414,2.29,No,Delivered,UPI,77,5
ORD2025001827,06-06-2025,Sushi,741.33,R25,09:11,09:21,11:05,Saturday,2,349.61,C058,13.01635,77.6636,13.00633,77.66018,1.17,No,Delivered,UPI,114,4
ORD2025001828,19-12-2025,Thai,537.53,R17,16:30,16:37,18:00,Thursday,2,676.61,C065,12.99129,77.54864,12.99666,77.50455,4.81,Yes,Delivered,Cash,90,4
ORD2025001829,18-08-2025,Chinese,809.23,R4,05:35,05:49,07:32,Wednesday,3,653.91,C076,12.93726,77.64895,12.94424,77.67114,2.53,Yes,Delivered,UPI,117,5
ORD2025001830,08-12-2025,Mexican,678.62,R20,07:22,07:32,08:11,Monday,2,706.57,C076,12.93063,77.64625,12.97259,77.63958,4.72,Yes,Delivered,Cash,49,4
ORD2025001831,22-10-2025,Italian,160.77,R36,10:18,10:24,12:08,Monday,1,616.13,C097,12.96636,77.55387,12.95471,77.55322,1.3,Yes,Delivered,UPI,110,4
ORD2025001832,23-02-2025,Sushi,857.19,R44,15:44,15:52,16:27,Tuesday,2,683.43,C081,12.9783,77.68023,12.97714,77.67706,0.37,Yes,Cancelled,UPI,43,3
ORD2025001833,17-09-2025,Burgers,311.58,R12,13:47,13:56,15:28,Wednesday,1,470.47,C025,13.00554,77.55603,12.96923,77.50844,6.55,No,Cancelled,UPI,101,3
ORD2025001834,11-12-2025,Chinese,246.99,R42,11:42,11:56,12:57,Saturday,1,682.17,C048,13.08209,77.62257,13.06436,77.65115,3.67,Yes,Delivered,Cash,75,4
ORD2025001835,06-05-2025,Dessert,374,R25,11:05,11:12,11:36,Sunday,2,392.93,C080,13.07119,77.6444,13.03066,77.6713,5.37,No,Delivered,UPI,31,5
ORD2025001836,03-12-2025,Burgers,71.26,R48,12:37,12:46,13:27,Tuesday,2,363.13,C008,12.98664,77.52193,12.9602,77.52696,2.99,Yes,Delivered,UPI,50,3
ORD2025001837,17-01-2025,Mexican,87.43,R17,08:58,09:13,10:49,Saturday,1,389.6,C032,13.07245,77.58532,13.07554,77.61987,3.76,No,Delivered,UPI,111,5
ORD2025001838,06-11-2025,Chinese,205.47,R12,22:05,22:10,23:06,Thursday,2,263.54,C062,12.90401,77.68832,12.94346,77.64339,6.55,Yes,Returned,Cash,61,3
ORD2025001839,13-05-2025,Chinese,298.5,R9,08:04,08:18,09:47,Wednesday,3,318.89,C036,12.95901,77.58702,13.00562,77.62702,6.76,Yes,Delivered,Cash,103,3
ORD2025001840,25-05-2025,Chinese,726.99,R11,18:49,19:02,19:30,Wednesday,1,361,C090,12.95903,77.69768,12.954,77.70547,1.01,No,Delivered,UPI,41,4
ORD2025001841,22-11-2025,Indian,798.29,R5,13:36,13:50,15:29,Sunday,2,587.08,C061,12.922,77.58423,12.91672,77.59767,1.57,Yes,Delivered,UPI,113,4
ORD2025001842,12-03-2025,Burgers,676.98,R12,04:31,04:36,05:39,Wednesday,1,470.47,C025,13.00554,77.55603,12.96923,77.50844,6.55,No,Cancelled,UPI,68,5
ORD2025001843,10-02-2025,Chinese,227.05,R29,09:26,09:36,11:18,Monday,3,738.1,C019,12.95931,77.5224,12.99446,77.48533,5.6,No,Delivered,UPI,112,3
ORD2025001844,03-12-2025,Sushi,425.08,R16,21:28,21:35,22:30,Sunday,2,655.94,C017,12.94993,77.62185,12.9585,77.60123,2.43,Yes,Delivered,UPI,62,4
ORD2025001845,03-05-2025,Dessert,377.38,R2,23:33,23:38,00:07,Monday,3,400.4,C098,13.06786,77.63486,13.08475,77.60573,3.67,Yes,Cancelled,Cash,34,4
ORD2025001846,26-01-2025,Dessert,366.37,R37,00:44,00:52,01:31,Friday,1,698.45,C034,12.94547,77.5977,12.9631,77.58208,2.59,Yes,Delivered,UPI,47,3
ORD2025001847,11-01-2025,Chinese,756.98,R20,12:42,12:55,13:54,Sunday,1,313.82,C058,13.08385,77.68036,13.09554,77.65572,2.97,Yes,Delivered,UPI,72,4
ORD2025001848,25-05-2025,Sushi,502.18,R21,11:56,12:07,12:45,Thursday,2,598.23,C069,13.01854,77.59266,13.05751,77.61521,4.97,Yes,Delivered,Cash,49,5
ORD2025001849,06-10-2025,Italian,604.68,R18,06:47,07:02,08:30,Thursday,1,220.07,C052,12.92774,77.57639,12.94878,77.56202,2.81,Yes,Delivered,Cash,103,3
ORD2025001850,13-08-2025,Mexican,732.98,R10,15:23,15:28,16:25,Saturday,2,444.13,C049,12.95421,77.50822,12.92579,77.55311,5.8,Yes,Delivered,UPI,62,5
ORD2025001851,08-08-2025,Mexican,152.82,R41,01:04,01:12,02:13,Monday,2,566.59,C002,12.93269,77.57012,12.9492,77.59417,3.19,Yes,Delivered,Cash,69,4
ORD2025001852,24-11-2025,Sushi,230.48,R6,09:13,09:26,10:43,Monday,2,539.56,C066,13.09068,77.64547,13.08956,77.60786,4.08,Yes,Delivered,UPI,90,5
ORD2025001853,27-09-2025,Mexican,130.93,R2,03:00,03:11,03:30,Monday,3,400.4,C098,13.06786,77.63486,13.08475,77.60573,3.67,Yes,Cancelled,Cash,30,5
ORD2025001854,22-08-2025,Burgers,563.42,R6,22:17,22:22,22:58,Monday,2,304.91,C030,12.98363,77.65949,12.99917,77.6252,4.1,Yes,Delivered,UPI,41,3
ORD2025001855,26-11-2025,Thai,391.34,R25,11:39,11:50,12:12,Sunday,2,392.93,C080,13.07119,77.6444,13.03066,77.6713,5.37,No,Delivered,UPI,33,4
